,player,defense - 90s,defense - Age,defense - Blocks - Blocks,defense - Blocks - Pass,defense - Blocks - Sh,defense - Challenges - Att,defense - Challenges - Lost,defense - Challenges - Tkl,defense - Challenges - Tkl%,defense - Clr,defense - Err,defense - Int,defense - Nation,defense - Pos,defense - Tackles - Att 3rd,defense - Tackles - Def 3rd,defense - Tackles - Mid 3rd,defense - Tackles - Tkl,defense - Tackles - TklW,defense - Tkl+Int,gca - 90s,gca - Age,gca - GCA - GCA,gca - GCA - GCA90,gca - GCA Types - Def,gca - GCA Types - Fld,gca - GCA Types - PassDead,gca - GCA Types - PassLive,gca - GCA Types - Sh,gca - GCA Types - TO,gca - Nation,gca - Pos,gca - SCA - SCA,gca - SCA - SCA90,gca - SCA Types - Def,gca - SCA Types - Fld,gca - SCA Types - PassDead,gca - SCA Types - PassLive,gca - SCA Types - Sh,gca - SCA Types - TO,keeper - Age,keeper - Nation,keeper - Penalty Kicks - PKA,keeper - Penalty Kicks - PKatt,keeper - Penalty Kicks - PKm,keeper - Penalty Kicks - PKsv,keeper - Penalty Kicks - Save%,keeper - Performance - CS,keeper - Performance - CS%,keeper - Performance - D,keeper - Performance - GA,keeper - Performance - GA90,keeper - Performance - L,keeper - Performance - Save%,keeper - Performance - Saves,keeper - Performance - SoTA,keeper - Performance - W,keeper - Playing Time - 90s,keeper - Playing Time - MP,keeper - Playing Time - Min,keeper - Playing Time - Starts,keeper - Pos,keeper_adv - 90s,keeper_adv - Age,keeper_adv - Crosses - Opp,keeper_adv - Crosses - Stp,keeper_adv - Crosses - Stp%,keeper_adv - Expected - /90,keeper_adv - Expected - PSxG,keeper_adv - Expected - PSxG+/-,keeper_adv - Expected - PSxG/SoT,keeper_adv - Goal Kicks - Att,keeper_adv - Goal Kicks - AvgLen,keeper_adv - Goal Kicks - Launch%,keeper_adv - Goals - CK,keeper_adv - Goals - FK,keeper_adv - Goals - GA,keeper_adv - Goals - OG,keeper_adv - Goals - PKA,keeper_adv - Launched - Att,keeper_adv - Launched - Cmp,keeper_adv - Launched - Cmp%,keeper_adv - Nation,keeper_adv - Passes - Att,keeper_adv - Passes - AvgLen,keeper_adv - Passes - Launch%,keeper_adv - Passes - Thr,keeper_adv - Pos,keeper_adv - Sweeper - #OPA,keeper_adv - Sweeper - #OPA/90,keeper_adv - Sweeper - AvgDist,misc - 90s,misc - Aerial Duels - Lost,misc - Aerial Duels - Won,misc - Aerial Duels - Won%,misc - Age,misc - Nation,misc - Performance - 2CrdY,misc - Performance - CrdR,misc - Performance - CrdY,misc - Performance - Crs,misc - Performance - Fld,misc - Performance - Fls,misc - Performance - Int,misc - Performance - OG,misc - Performance - Off,misc - Performance - PKcon,misc - Performance - PKwon,misc - Performance - Recov,misc - Performance - TklW,misc - Pos,passing - 1/3,passing - 90s,passing - A-xAG,passing - Age,passing - Ast,passing - CrsPA,passing - KP,passing - Long - Att,passing - Long - Cmp,passing - Long - Cmp%,passing - Medium - Att,passing - Medium - Cmp,passing - Medium - Cmp%,passing - Nation,passing - PPA,passing - Pos,passing - PrgP,passing - Short - Att,passing - Short - Cmp,passing - Short - Cmp%,passing - Total - Att,passing - Total - Cmp,passing - Total - Cmp%,passing - Total - PrgDist,passing - Total - TotDist,passing - xA,passing - xAG,passing_types - 90s,passing_types - Age,passing_types - Att,passing_types - Corner Kicks - In,passing_types - Corner Kicks - Out,passing_types - Corner Kicks - Str,passing_types - Nation,passing_types - Outcomes - Blocks,passing_types - Outcomes - Cmp,passing_types - Outcomes - Off,passing_types - Pass Types - CK,passing_types - Pass Types - Crs,passing_types - Pass Types - Dead,passing_types - Pass Types - FK,passing_types - Pass Types - Live,passing_types - Pass Types - Sw,passing_types - Pass Types - TB,passing_types - Pass Types - TI,passing_types - Pos,playing_time - Age,playing_time - MP,playing_time - Nation,playing_time - Playing Time - 90s,playing_time - Playing Time - MP,playing_time - Playing Time - Min,playing_time - Playing Time - Min%,playing_time - Playing Time - Mn/MP,playing_time - Pos,playing_time - Starts - Compl,playing_time - Starts - Mn/Start,playing_time - Starts - Starts,playing_time - Subs - Mn/Sub,playing_time - Subs - Subs,playing_time - Subs - unSub,playing_time - Team Success (xG) - On-Off,playing_time - Team Success (xG) - onxG,playing_time - Team Success (xG) - onxGA,playing_time - Team Success (xG) - xG+/-,playing_time - Team Success (xG) - xG+/-90,playing_time - Team Success - +/-,playing_time - Team Success - +/-90,playing_time - Team Success - On-Off,playing_time - Team Success - PPM,playing_time - Team Success - onG,playing_time - Team Success - onGA,possession - 90s,possession - Age,possession - Carries - 1/3,possession - Carries - CPA,possession - Carries - Carries,possession - Carries - Dis,possession - Carries - Mis,possession - Carries - PrgC,possession - Carries - PrgDist,possession - Carries - TotDist,possession - Nation,possession - Pos,possession - Receiving - PrgR,possession - Receiving - Rec,possession - Take-Ons - Att,possession - Take-Ons - Succ,possession - Take-Ons - Succ%,possession - Take-Ons - Tkld,possession - Take-Ons - Tkld%,possession - Touches - Att 3rd,possession - Touches - Att Pen,possession - Touches - Def 3rd,possession - Touches - Def Pen,possession - Touches - Live,possession - Touches - Mid 3rd,possession - Touches - Touches,shooting - 90s,shooting - Age,shooting - Expected - G-xG,shooting - Expected - np:G-xG,shooting - Expected - npxG,shooting - Expected - npxG/Sh,shooting - Expected - xG,shooting - Nation,shooting - Pos,shooting - Standard - Dist,shooting - Standard - FK,shooting - Standard - G/Sh,shooting - Standard - G/SoT,shooting - Standard - Gls,shooting - Standard - PK,shooting - Standard - PKatt,shooting - Standard - Sh,shooting - Standard - Sh/90,shooting - Standard - SoT,shooting - Standard - SoT%,shooting - Standard - SoT/90,standard - Age,standard - Expected - npxG,standard - Expected - npxG+xAG,standard - Expected - xAG,standard - Expected - xG,standard - MP,standard - Nation,standard - Per 90 Minutes - Ast,standard - Per 90 Minutes - G+A,standard - Per 90 Minutes - G+A-PK,standard - Per 90 Minutes - G-PK,standard - Per 90 Minutes - Gls,standard - Per 90 Minutes - npxG,standard - Per 90 Minutes - npxG+xAG,standard - Per 90 Minutes - xAG,standard - Per 90 Minutes - xG,standard - Per 90 Minutes - xG+xAG,standard - Performance - Ast,standard - Performance - CrdR,standard - Performance - CrdY,standard - Performance - G+A,standard - Performance - G-PK,standard - Performance - Gls,standard - Performance - PK,standard - Performance - PKatt,standard - Playing Time - 90s,standard - Playing Time - MP,standard - Playing Time - Min,standard - Playing Time - Starts,standard - Pos,standard - Progression - PrgC,standard - Progression - PrgP,standard - Progression - PrgR
384,Roméo Lavia,17.1,19-095,29.0,22.0,7.0,25.0,13.0,12.0,48.0,13.0,0.0,23.0,be BEL,MF,3.0,21.0,16.0,40.0,23.0,63.0,17.1,19-095,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,be BEL,MF,30.0,1.75,0.0,2.0,2.0,23.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1,3.0,5.0,62.5,19-095,be BEL,0.0,0.0,6.0,2.0,39.0,18.0,23.0,0.0,0.0,0.0,0.0,135.0,23.0,MF,75.0,17.1,-0.5,19-095,0.0,0.0,11.0,63.0,47.0,74.6,299.0,274.0,91.6,be BEL,9.0,MF,75.0,295.0,265.0,89.8,692.0,599.0,86.6,2746.0,10342.0,0.5,0.5,17.1,19-095,692.0,0.0,0.0,2.0,be BEL,13.0,599.0,0.0,4.0,2.0,8.0,4.0,684.0,6.0,4.0,0.0,MF,19-095,21.0,be BEL,17.1,,1541.0,57.1,73.0,MF,9,81.0,18,30.0,3,0,-0.15,16.8,26.0,-9.3,-0.54,-15.0,-0.88,0.06,0.86,17.0,32.0,17.1,19-095,19.0,0.0,571.0,24.0,18.0,16.0,1352.0,2961.0,be BEL,MF,11.0,549.0,37.0,19.0,51.4,11.0,29.7,138.0,0.0,189.0,38.0,896.0,581.0,896.0,17.1,19-095,0.7,0.7,0.3,0.04,0.3,be BEL,MF,25.8,0.0,0.13,0.33,1.0,0.0,0.0,8.0,0.47,3.0,37.5,0.18,19-095,0.3,0.7,0.5,0.3,21.0,be BEL,0.0,0.06,0.06,0.06,0.06,0.02,0.04,0.03,0.02,0.04,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,17.1,,1541.0,18,MF,16.0,75.0,11.0
385,Ryan Finnigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-200,0.0,eng ENG,0.0,,0.0,0.0,0.0,MF,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-200,0.0,0.0,0.0,0.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,MF,0.0,0.0,0.0
386,Samuel Edozie,6.0,20-073,6.0,6.0,0.0,7.0,4.0,3.0,42.9,6.0,0.0,6.0,eng ENG,"FW,MF",1.0,5.0,9.0,15.0,8.0,21.0,6.0,20-073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eng ENG,"FW,MF",18.0,3.0,0.0,4.0,0.0,11.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,6.0,35.3,20-073,eng ENG,0.0,0.0,0.0,10.0,22.0,1.0,6.0,0.0,1.0,0.0,1.0,29.0,8.0,"FW,MF",5.0,6.0,-0.3,20-073,0.0,1.0,6.0,9.0,4.0,44.4,31.0,19.0,61.3,eng ENG,6.0,"FW,MF",11.0,87.0,70.0,80.5,151.0,102.0,67.5,337.0,1197.0,0.4,0.3,6.0,20-073,151.0,0.0,0.0,0.0,eng ENG,10.0,102.0,1.0,0.0,10.0,0.0,0.0,150.0,0.0,1.0,0.0,"FW,MF",20-073,15.0,eng ENG,6.0,,541.0,20.0,36.0,"FW,MF",0,69.0,5,20.0,10,2,0.55,6.6,6.8,-0.2,-0.04,-5.0,-0.83,0.09,0.33,4.0,9.0,6.0,20-073,20.0,10.0,170.0,9.0,22.0,22.0,674.0,1421.0,eng ENG,"FW,MF",34.0,172.0,35.0,10.0,28.6,16.0,45.7,137.0,29.0,47.0,4.0,258.0,78.0,258.0,6.0,20-073,-0.9,-0.9,0.9,0.11,0.9,eng ENG,"FW,MF",16.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.33,3.0,37.5,0.5,20-073,0.9,1.2,0.3,0.9,15.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.06,0.15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,541.0,5,"FW,MF",22.0,11.0,34.0
387,Sekou Mara,5.8,20-255,11.0,11.0,0.0,9.0,6.0,3.0,33.3,5.0,0.0,1.0,fr FRA,"FW,MF",1.0,5.0,8.0,14.0,10.0,15.0,5.8,20-255,3.0,0.51,0.0,0.0,0.0,2.0,0.0,1.0,fr FRA,"FW,MF",12.0,2.06,1.0,0.0,0.0,8.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,40.0,23.0,36.5,20-255,fr FRA,0.0,0.0,1.0,1.0,6.0,19.0,1.0,0.0,3.0,0.0,0.0,25.0,10.0,"FW,MF",6.0,5.8,1.2,20-255,2.0,0.0,6.0,7.0,4.0,57.1,17.0,14.0,82.4,fr FRA,2.0,"FW,MF",7.0,55.0,42.0,76.4,101.0,66.0,65.3,162.0,858.0,0.3,0.8,5.8,20-255,101.0,0.0,0.0,0.0,fr FRA,4.0,66.0,2.0,0.0,1.0,2.0,0.0,97.0,0.0,1.0,0.0,"FW,MF",20-255,21.0,fr FRA,5.8,,526.0,19.5,25.0,"FW,MF",0,58.0,4,17.0,17,7,-0.35,4.8,9.2,-4.4,-0.76,-3.0,-0.51,0.48,0.76,6.0,9.0,5.8,20-255,9.0,2.0,125.0,18.0,28.0,7.0,281.0,701.0,fr FRA,"FW,MF",26.0,145.0,29.0,13.0,44.8,16.0,55.2,99.0,24.0,27.0,5.0,215.0,97.0,215.0,5.8,20-255,0.0,0.0,1.0,0.06,1.0,fr FRA,"FW,MF",16.2,0.0,0.06,0.25,1.0,0.0,0.0,17.0,2.91,4.0,23.5,0.68,20-255,1.0,1.8,0.8,1.0,21.0,fr FRA,0.34,0.51,0.51,0.17,0.17,0.18,0.31,0.13,0.18,0.31,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,5.8,,526.0,4,"FW,MF",7.0,7.0,26.0
388,Stuart Armstrong,12.3,31-012,15.0,15.0,0.0,32.0,21.0,11.0,34.4,7.0,0.0,6.0,sct SCO,"MF,FW",3.0,9.0,11.0,23.0,14.0,29.0,12.3,31-012,1.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0,sct SCO,"MF,FW",42.0,3.43,0.0,4.0,0.0,33.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,6.0,6.0,50.0,31-012,sct SCO,0.0,0.0,5.0,21.0,16.0,15.0,6.0,0.0,1.0,0.0,0.0,64.0,14.0,"MF,FW",34.0,12.3,-1.7,31-012,0.0,5.0,14.0,38.0,23.0,60.5,178.0,149.0,83.7,sct SCO,23.0,"MF,FW",60.0,265.0,228.0,86.0,526.0,416.0,79.1,1791.0,6301.0,2.2,1.7,12.3,31-012,526.0,0.0,0.0,0.0,sct SCO,19.0,416.0,1.0,0.0,21.0,23.0,0.0,502.0,3.0,2.0,9.0,"MF,FW",31-012,25.0,sct SCO,12.3,,1103.0,40.9,44.0,"MF,FW",0,69.0,11,25.0,14,2,-0.1,13.1,19.6,-6.5,-0.53,-17.0,-1.39,-0.82,0.68,8.0,25.0,12.3,31-012,38.0,5.0,426.0,19.0,24.0,44.0,1537.0,3001.0,sct SCO,"MF,FW",65.0,480.0,42.0,16.0,38.1,19.0,45.2,275.0,29.0,106.0,16.0,681.0,310.0,681.0,12.3,31-012,-0.6,-0.6,1.6,0.08,1.6,sct SCO,"MF,FW",18.9,0.0,0.05,0.25,1.0,0.0,0.0,20.0,1.63,4.0,20.0,0.33,31-012,1.6,3.3,1.7,1.6,25.0,sct SCO,0.0,0.08,0.08,0.08,0.08,0.13,0.27,0.14,0.13,0.27,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,12.3,,1103.0,11,"MF,FW",44.0,60.0,65.0
389,Theo Walcott,6.9,34-026,4.0,4.0,0.0,15.0,9.0,6.0,40.0,4.0,0.0,7.0,eng ENG,"FW,MF",1.0,4.0,2.0,7.0,2.0,14.0,6.9,34-026,1.0,0.15,0.0,0.0,0.0,1.0,0.0,0.0,eng ENG,"FW,MF",15.0,2.18,0.0,1.0,0.0,11.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,6.0,6.0,50.0,34-026,eng ENG,0.0,0.0,1.0,13.0,6.0,6.0,7.0,0.0,9.0,0.0,0.0,31.0,2.0,"FW,MF",4.0,6.9,0.2,34-026,1.0,1.0,6.0,7.0,1.0,14.3,43.0,25.0,58.1,eng ENG,1.0,"FW,MF",3.0,81.0,64.0,79.0,148.0,97.0,65.5,250.0,1243.0,0.9,0.8,6.9,34-026,148.0,0.0,0.0,0.0,eng ENG,3.0,97.0,0.0,0.0,13.0,4.0,0.0,144.0,0.0,0.0,1.0,"FW,MF",34-026,12.0,eng ENG,6.9,,618.0,22.9,52.0,"FW,MF",1,75.0,6,28.0,6,9,-0.13,7.7,11.7,-4.0,-0.58,-9.0,-1.31,-0.53,0.75,5.0,14.0,6.9,34-026,4.0,6.0,132.0,7.0,12.0,10.0,414.0,725.0,eng ENG,"FW,MF",34.0,139.0,12.0,4.0,33.3,7.0,58.3,93.0,24.0,44.0,6.0,218.0,88.0,218.0,6.9,34-026,-0.2,-0.2,1.2,0.11,1.2,eng ENG,"FW,MF",17.1,0.0,0.09,0.25,1.0,0.0,0.0,11.0,1.6,4.0,36.4,0.58,34-026,1.2,2.0,0.8,1.2,12.0,eng ENG,0.15,0.29,0.29,0.15,0.15,0.18,0.3,0.12,0.18,0.3,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,6.9,,618.0,6,"FW,MF",10.0,3.0,34.0
390,Willy Caballero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41-195,0.0,ar ARG,0.0,,0.0,0.0,0.0,GK,0,0.0,0,0.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41-195,0.0,0.0,0.0,0.0,0.0,ar ARG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,GK,0.0,0.0,0.0
391,Yan Valery,0.5,24-048,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,tn TUN,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.5,24-048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tn TUN,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,1.0,100.0,24-048,tn TUN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,DF,1.0,0.5,0.0,24-048,0.0,0.0,0.0,5.0,1.0,20.0,6.0,4.0,66.7,tn TUN,0.0,DF,0.0,10.0,9.0,90.0,23.0,15.0,65.2,39.0,213.0,0.0,0.0,0.5,24-048,23.0,0.0,0.0,0.0,tn TUN,1.0,15.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,DF,24-048,1.0,tn TUN,0.5,,45.0,1.7,45.0,DF,0,45.0,1,0.0,0,4,-1.06,0.2,1.0,-0.8,-1.52,-1.0,-2.0,-1.12,0.0,1.0,2.0,0.5,24-048,1.0,0.0,17.0,3.0,1.0,0.0,18.0,91.0,tn TUN,DF,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,3.0,28.0,18.0,28.0,0.5,24-048,0.0,0.0,0.0,0.0,0.0,tn TUN,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24-048,0.0,0.0,0.0,0.0,1.0,tn TUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,45.0,1,DF,0.0,0.0,0.0
392,Albert Sambi Lokonga,5.2,23-171,7.0,4.0,3.0,12.0,4.0,8.0,66.7,9.0,0.0,7.0,be BEL,MF,2.0,7.0,4.0,13.0,10.0,20.0,5.2,23-171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,be BEL,MF,4.0,0.77,0.0,1.0,0.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,11.0,5.0,31.3,23-171,be BEL,0.0,0.0,1.0,0.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,32.0,10.0,MF,19.0,5.2,0.0,23-171,0.0,0.0,1.0,25.0,16.0,64.0,94.0,89.0,94.7,be BEL,0.0,MF,17.0,108.0,97.0,89.8,238.0,205.0,86.1,974.0,3435.0,0.1,0.0,5.2,23-171,238.0,0.0,0.0,0.0,be BEL,2.0,205.0,4.0,0.0,0.0,10.0,9.0,224.0,1.0,2.0,1.0,MF,23-171,,be BEL,5.2,7.0,466.0,17.3,67.0,MF,3,82.0,5,27.0,2,2,0.02,4.0,5.7,-1.7,-0.33,-2.0,-0.39,-0.02,0.43,2.0,4.0,5.2,23-171,2.0,0.0,151.0,4.0,3.0,2.0,341.0,736.0,be BEL,MF,2.0,186.0,5.0,1.0,20.0,2.0,40.0,38.0,0.0,103.0,19.0,293.0,153.0,293.0,5.2,23-171,0.0,0.0,0.0,0.0,0.0,be BEL,MF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23-171,0.0,0.0,0.0,0.0,,be BEL,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,7.0,466.0,5,MF,2.0,17.0,2.0
393,Cheick Doucouré,24.4,23-093,35.0,24.0,11.0,48.0,21.0,27.0,56.3,33.0,0.0,49.0,ml MLI,MF,3.0,38.0,28.0,69.0,43.0,118.0,24.4,23-093,4.0,0.16,1.0,0.0,0.0,2.0,1.0,0.0,ml MLI,MF,50.0,2.05,3.0,2.0,0.0,39.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,19.0,19.0,50.0,23-093,ml MLI,1.0,1.0,10.0,5.0,9.0,33.0,49.0,0.0,0.0,0.0,0.0,169.0,43.0,MF,90.0,24.4,0.2,23-093,2.0,1.0,22.0,89.0,64.0,71.9,404.0,344.0,85.1,ml MLI,10.0,MF,112.0,425.0,380.0,89.4,979.0,807.0,82.4,4400.0,13571.0,1.0,1.8,24.4,23-093,979.0,0.0,0.0,0.0,ml MLI,23.0,807.0,2.0,0.0,5.0,11.0,11.0,966.0,2.0,2.0,0.0,MF,23-093,,ml MLI,24.4,27.0,2192.0,81.2,81.0,MF,14,81.0,27,0.0,0,0,0.27,25.7,32.8,-7.1,-0.29,-9.0,-0.37,-0.02,1.11,25.0,34.0,24.4,23-093,21.0,0.0,598.0,19.0,23.0,13.0,1380.0,2956.0,ml MLI,MF,12.0,700.0,16.0,11.0,68.8,5.0,31.3,188.0,8.0,366.0,72.0,1246.0,705.0,1246.0,24.4,23-093,-0.9,-0.9,0.9,0.03,0.9,ml MLI,MF,25.7,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.11,6.0,22.2,0.25,23-093,0.9,2.7,1.8,0.9,,ml MLI,0.08,0.08,0.08,0.0,0.0,0.04,0.11,0.07,0.04,0.11,2.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,24.4,27.0,2192.0,27,MF,13.0,112.0,12.0
394,Chris Richards,4.0,23-014,9.0,8.0,1.0,6.0,2.0,4.0,66.7,28.0,0.0,8.0,us USA,DF,0.0,6.0,1.0,7.0,5.0,15.0,4.0,23-014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,us USA,DF,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,10.0,83.3,23-014,us USA,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,8.0,5.0,DF,8.0,4.0,-0.3,23-014,0.0,0.0,1.0,23.0,15.0,65.2,74.0,65.0,87.8,us USA,0.0,DF,9.0,49.0,40.0,81.6,146.0,120.0,82.2,723.0,2302.0,0.0,0.3,4.0,23-014,146.0,0.0,0.0,0.0,us USA,0.0,120.0,0.0,0.0,0.0,6.0,3.0,140.0,0.0,0.0,3.0,DF,23-014,,us USA,4.0,8.0,357.0,13.2,45.0,DF,3,90.0,3,17.0,5,11,-1.5,2.9,9.4,-6.5,-1.65,-7.0,-1.76,-1.61,0.88,2.0,9.0,4.0,23-014,1.0,0.0,82.0,1.0,2.0,2.0,162.0,327.0,us USA,DF,1.0,105.0,0.0,0.0,0.0,0.0,0.0,19.0,5.0,109.0,41.0,208.0,80.0,208.0,4.0,23-014,-0.7,-0.7,0.7,0.18,0.7,us USA,DF,9.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.01,0.0,0.0,0.0,23-014,0.7,1.0,0.3,0.7,,us USA,0.0,0.0,0.0,0.0,0.0,0.18,0.25,0.06,0.18,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,357.0,3,DF,2.0,9.0,1.0
395,David Ozoh,0.0,17-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,17-315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW,0.0,0.0,0.0,17-315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,FW,0.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,24.0,0.0,0.0,0.0,17-315,3.0,0.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,FW,17-315,,0,0.0,1.0,1.0,0.0,1.0,FW,0,0.0,0,1.0,1,3,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.0,0.0,0.0,0.0,17-315,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0,FW,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,17-315,0.0,0.0,0.0,0.0,0.0,0,FW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17-315,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,FW,0.0,0.0,0.0
