,player,defense - 90s,defense - Age,defense - Blocks - Blocks,defense - Blocks - Pass,defense - Blocks - Sh,defense - Challenges - Att,defense - Challenges - Lost,defense - Challenges - Tkl,defense - Challenges - Tkl%,defense - Clr,defense - Err,defense - Int,defense - Nation,defense - Pos,defense - Tackles - Att 3rd,defense - Tackles - Def 3rd,defense - Tackles - Mid 3rd,defense - Tackles - Tkl,defense - Tackles - TklW,defense - Tkl+Int,gca - 90s,gca - Age,gca - GCA - GCA,gca - GCA - GCA90,gca - GCA Types - Def,gca - GCA Types - Fld,gca - GCA Types - PassDead,gca - GCA Types - PassLive,gca - GCA Types - Sh,gca - GCA Types - TO,gca - Nation,gca - Pos,gca - SCA - SCA,gca - SCA - SCA90,gca - SCA Types - Def,gca - SCA Types - Fld,gca - SCA Types - PassDead,gca - SCA Types - PassLive,gca - SCA Types - Sh,gca - SCA Types - TO,keeper - Age,keeper - Nation,keeper - Penalty Kicks - PKA,keeper - Penalty Kicks - PKatt,keeper - Penalty Kicks - PKm,keeper - Penalty Kicks - PKsv,keeper - Penalty Kicks - Save%,keeper - Performance - CS,keeper - Performance - CS%,keeper - Performance - D,keeper - Performance - GA,keeper - Performance - GA90,keeper - Performance - L,keeper - Performance - Save%,keeper - Performance - Saves,keeper - Performance - SoTA,keeper - Performance - W,keeper - Playing Time - 90s,keeper - Playing Time - MP,keeper - Playing Time - Min,keeper - Playing Time - Starts,keeper - Pos,keeper_adv - 90s,keeper_adv - Age,keeper_adv - Crosses - Opp,keeper_adv - Crosses - Stp,keeper_adv - Crosses - Stp%,keeper_adv - Expected - /90,keeper_adv - Expected - PSxG,keeper_adv - Expected - PSxG+/-,keeper_adv - Expected - PSxG/SoT,keeper_adv - Goal Kicks - Att,keeper_adv - Goal Kicks - AvgLen,keeper_adv - Goal Kicks - Launch%,keeper_adv - Goals - CK,keeper_adv - Goals - FK,keeper_adv - Goals - GA,keeper_adv - Goals - OG,keeper_adv - Goals - PKA,keeper_adv - Launched - Att,keeper_adv - Launched - Cmp,keeper_adv - Launched - Cmp%,keeper_adv - Nation,keeper_adv - Passes - Att,keeper_adv - Passes - AvgLen,keeper_adv - Passes - Launch%,keeper_adv - Passes - Thr,keeper_adv - Pos,keeper_adv - Sweeper - #OPA,keeper_adv - Sweeper - #OPA/90,keeper_adv - Sweeper - AvgDist,misc - 90s,misc - Aerial Duels - Lost,misc - Aerial Duels - Won,misc - Aerial Duels - Won%,misc - Age,misc - Nation,misc - Performance - 2CrdY,misc - Performance - CrdR,misc - Performance - CrdY,misc - Performance - Crs,misc - Performance - Fld,misc - Performance - Fls,misc - Performance - Int,misc - Performance - OG,misc - Performance - Off,misc - Performance - PKcon,misc - Performance - PKwon,misc - Performance - Recov,misc - Performance - TklW,misc - Pos,passing - 1/3,passing - 90s,passing - A-xAG,passing - Age,passing - Ast,passing - CrsPA,passing - KP,passing - Long - Att,passing - Long - Cmp,passing - Long - Cmp%,passing - Medium - Att,passing - Medium - Cmp,passing - Medium - Cmp%,passing - Nation,passing - PPA,passing - Pos,passing - PrgP,passing - Short - Att,passing - Short - Cmp,passing - Short - Cmp%,passing - Total - Att,passing - Total - Cmp,passing - Total - Cmp%,passing - Total - PrgDist,passing - Total - TotDist,passing - xA,passing - xAG,passing_types - 90s,passing_types - Age,passing_types - Att,passing_types - Corner Kicks - In,passing_types - Corner Kicks - Out,passing_types - Corner Kicks - Str,passing_types - Nation,passing_types - Outcomes - Blocks,passing_types - Outcomes - Cmp,passing_types - Outcomes - Off,passing_types - Pass Types - CK,passing_types - Pass Types - Crs,passing_types - Pass Types - Dead,passing_types - Pass Types - FK,passing_types - Pass Types - Live,passing_types - Pass Types - Sw,passing_types - Pass Types - TB,passing_types - Pass Types - TI,passing_types - Pos,playing_time - Age,playing_time - MP,playing_time - Nation,playing_time - Playing Time - 90s,playing_time - Playing Time - MP,playing_time - Playing Time - Min,playing_time - Playing Time - Min%,playing_time - Playing Time - Mn/MP,playing_time - Pos,playing_time - Starts - Compl,playing_time - Starts - Mn/Start,playing_time - Starts - Starts,playing_time - Subs - Mn/Sub,playing_time - Subs - Subs,playing_time - Subs - unSub,playing_time - Team Success (xG) - On-Off,playing_time - Team Success (xG) - onxG,playing_time - Team Success (xG) - onxGA,playing_time - Team Success (xG) - xG+/-,playing_time - Team Success (xG) - xG+/-90,playing_time - Team Success - +/-,playing_time - Team Success - +/-90,playing_time - Team Success - On-Off,playing_time - Team Success - PPM,playing_time - Team Success - onG,playing_time - Team Success - onGA,possession - 90s,possession - Age,possession - Carries - 1/3,possession - Carries - CPA,possession - Carries - Carries,possession - Carries - Dis,possession - Carries - Mis,possession - Carries - PrgC,possession - Carries - PrgDist,possession - Carries - TotDist,possession - Nation,possession - Pos,possession - Receiving - PrgR,possession - Receiving - Rec,possession - Take-Ons - Att,possession - Take-Ons - Succ,possession - Take-Ons - Succ%,possession - Take-Ons - Tkld,possession - Take-Ons - Tkld%,possession - Touches - Att 3rd,possession - Touches - Att Pen,possession - Touches - Def 3rd,possession - Touches - Def Pen,possession - Touches - Live,possession - Touches - Mid 3rd,possession - Touches - Touches,shooting - 90s,shooting - Age,shooting - Expected - G-xG,shooting - Expected - np:G-xG,shooting - Expected - npxG,shooting - Expected - npxG/Sh,shooting - Expected - xG,shooting - Nation,shooting - Pos,shooting - Standard - Dist,shooting - Standard - FK,shooting - Standard - G/Sh,shooting - Standard - G/SoT,shooting - Standard - Gls,shooting - Standard - PK,shooting - Standard - PKatt,shooting - Standard - Sh,shooting - Standard - Sh/90,shooting - Standard - SoT,shooting - Standard - SoT%,shooting - Standard - SoT/90,standard - Age,standard - Expected - npxG,standard - Expected - npxG+xAG,standard - Expected - xAG,standard - Expected - xG,standard - MP,standard - Nation,standard - Per 90 Minutes - Ast,standard - Per 90 Minutes - G+A,standard - Per 90 Minutes - G+A-PK,standard - Per 90 Minutes - G-PK,standard - Per 90 Minutes - Gls,standard - Per 90 Minutes - npxG,standard - Per 90 Minutes - npxG+xAG,standard - Per 90 Minutes - xAG,standard - Per 90 Minutes - xG,standard - Per 90 Minutes - xG+xAG,standard - Performance - Ast,standard - Performance - CrdR,standard - Performance - CrdY,standard - Performance - G+A,standard - Performance - G-PK,standard - Performance - Gls,standard - Performance - PK,standard - Performance - PKatt,standard - Playing Time - 90s,standard - Playing Time - MP,standard - Playing Time - Min,standard - Playing Time - Starts,standard - Pos,standard - Progression - PrgC,standard - Progression - PrgP,standard - Progression - PrgR
43,Caoimhín Kelleher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-139,0.0,ie IRL,0.0,,0.0,0.0,0.0,GK,0,0.0,0,0.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24-139,0.0,0.0,0.0,0.0,0.0,ie IRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,GK,0.0,0.0,0.0
44,Cody Gakpo,9.3,23-339,7.0,6.0,1.0,19.0,14.0,5.0,26.3,1.0,0.0,2.0,nl NED,FW,3.0,2.0,6.0,11.0,7.0,13.0,9.3,23-339,2.0,0.21,0.0,0.0,0.0,2.0,0.0,0.0,nl NED,FW,24.0,2.57,2.0,1.0,0.0,17.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,16.0,20.0,55.6,23-339,nl NED,0.0,0.0,0.0,14.0,20.0,14.0,2.0,0.0,6.0,0.0,0.0,32.0,7.0,FW,15.0,9.3,-0.6,23-339,0.0,1.0,10.0,8.0,3.0,37.5,58.0,39.0,67.2,nl NED,5.0,FW,22.0,106.0,80.0,75.5,198.0,135.0,68.2,487.0,1700.0,0.5,0.6,9.3,23-339,198.0,3.0,0.0,0.0,nl NED,5.0,135.0,2.0,3.0,14.0,5.0,0.0,191.0,0.0,1.0,0.0,FW,23-339,12.0,nl NED,9.3,,841.0,32.2,70.0,FW,3,81.0,10,14.0,2,0,0.03,16.9,13.2,3.7,0.39,0.0,0.0,-0.76,1.33,13.0,13.0,9.3,23-339,14.0,7.0,181.0,20.0,21.0,20.0,614.0,1037.0,nl NED,FW,67.0,232.0,27.0,10.0,37.0,9.0,33.3,149.0,38.0,25.0,4.0,310.0,142.0,310.0,9.3,23-339,1.1,1.1,2.9,0.13,2.9,nl NED,FW,13.5,0.0,0.18,0.67,4.0,0.0,0.0,22.0,2.35,6.0,27.3,0.64,23-339,2.9,3.6,0.6,2.9,12.0,nl NED,0.0,0.43,0.43,0.43,0.43,0.31,0.38,0.07,0.31,0.38,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,9.3,,841.0,10,FW,20.0,22.0,67.0
45,Curtis Jones,3.7,22-071,1.0,1.0,0.0,8.0,5.0,3.0,37.5,4.0,0.0,1.0,eng ENG,"MF,FW",3.0,1.0,3.0,7.0,4.0,8.0,3.7,22-071,1.0,0.27,0.0,0.0,0.0,1.0,0.0,0.0,eng ENG,"MF,FW",15.0,4.07,1.0,0.0,0.0,12.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,0.0,1.0,100.0,22-071,eng ENG,0.0,0.0,2.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,"MF,FW",14.0,3.7,-0.2,22-071,0.0,0.0,3.0,12.0,9.0,75.0,82.0,77.0,93.9,eng ENG,7.0,"MF,FW",26.0,116.0,105.0,90.5,227.0,197.0,86.8,736.0,2980.0,0.5,0.2,3.7,22-071,227.0,0.0,0.0,0.0,eng ENG,4.0,197.0,0.0,0.0,5.0,4.0,1.0,223.0,1.0,2.0,2.0,"MF,FW",22-071,9.0,eng ENG,3.7,,332.0,12.7,37.0,"MF,FW",1,76.0,3,18.0,6,5,-0.56,6.6,7.0,-0.4,-0.12,-3.0,-0.81,-1.52,1.33,2.0,5.0,3.7,22-071,5.0,6.0,183.0,13.0,11.0,10.0,348.0,927.0,eng ENG,"MF,FW",22.0,210.0,9.0,4.0,44.4,5.0,55.6,97.0,14.0,51.0,6.0,279.0,132.0,279.0,3.7,22-071,-0.2,-0.2,0.2,0.05,0.2,eng ENG,"MF,FW",17.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.08,1.0,25.0,0.27,22-071,0.2,0.4,0.2,0.2,9.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.06,0.05,0.11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.7,,332.0,3,"MF,FW",10.0,26.0,22.0
46,Darwin Núñez,16.4,23-291,9.0,9.0,0.0,15.0,11.0,4.0,26.7,11.0,0.0,3.0,uy URU,FW,5.0,2.0,3.0,10.0,4.0,13.0,16.4,23-291,2.0,0.12,0.0,0.0,0.0,2.0,0.0,0.0,uy URU,FW,49.0,2.99,0.0,5.0,1.0,32.0,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,40.0,30.0,42.9,23-291,uy URU,0.0,1.0,1.0,16.0,15.0,21.0,3.0,0.0,16.0,0.0,0.0,38.0,4.0,FW,10.0,16.4,-2.3,23-291,3.0,1.0,25.0,26.0,19.0,73.1,104.0,69.0,66.3,uy URU,11.0,FW,27.0,153.0,108.0,70.6,342.0,220.0,64.3,766.0,3396.0,2.8,5.3,16.4,23-291,342.0,0.0,0.0,0.0,uy URU,18.0,220.0,4.0,1.0,16.0,9.0,0.0,329.0,8.0,2.0,6.0,FW,23-291,23.0,uy URU,16.4,,1477.0,56.6,64.0,FW,5,79.0,17,24.0,6,0,0.19,32.0,24.6,7.5,0.46,11.0,0.67,0.35,1.61,30.0,19.0,16.4,23-291,29.0,29.0,338.0,23.0,38.0,54.0,1309.0,2496.0,uy URU,FW,157.0,430.0,38.0,17.0,44.7,16.0,42.1,362.0,143.0,43.0,10.0,554.0,158.0,554.0,16.4,23-291,-2.8,-2.8,10.8,0.14,10.8,uy URU,FW,15.3,0.0,0.1,0.24,8.0,0.0,0.0,79.0,4.81,34.0,43.0,2.07,23-291,10.8,16.0,5.3,10.8,23.0,uy URU,0.18,0.67,0.67,0.49,0.49,0.66,0.98,0.32,0.66,0.98,3.0,1.0,1.0,11.0,8.0,8.0,0.0,0.0,16.4,,1477.0,17,FW,54.0,27.0,157.0
47,Diogo Jota,7.4,26-128,3.0,3.0,0.0,25.0,18.0,7.0,28.0,7.0,0.0,3.0,pt POR,"FW,MF",3.0,7.0,5.0,15.0,9.0,18.0,7.4,26-128,3.0,0.4,0.0,0.0,0.0,3.0,0.0,0.0,pt POR,"FW,MF",20.0,2.69,0.0,2.0,0.0,13.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,14.0,9.0,39.1,26-128,pt POR,0.0,0.0,1.0,5.0,12.0,10.0,3.0,0.0,3.0,0.0,1.0,37.0,9.0,"FW,MF",18.0,7.4,1.0,26-128,3.0,1.0,13.0,11.0,5.0,45.5,55.0,41.0,74.5,pt POR,5.0,"FW,MF",22.0,125.0,98.0,78.4,215.0,156.0,72.6,556.0,2050.0,1.2,2.0,7.4,26-128,215.0,0.0,0.0,0.0,pt POR,9.0,156.0,0.0,0.0,5.0,1.0,0.0,214.0,1.0,2.0,0.0,"FW,MF",26-128,13.0,pt POR,7.4,,669.0,25.6,51.0,"FW,MF",1,76.0,7,23.0,6,0,-0.48,12.1,12.0,0.1,0.01,-1.0,-0.13,-0.88,1.54,8.0,9.0,7.4,26-128,16.0,9.0,183.0,15.0,18.0,21.0,605.0,1116.0,pt POR,"FW,MF",52.0,227.0,28.0,11.0,39.3,15.0,53.6,129.0,36.0,47.0,15.0,318.0,147.0,318.0,7.4,26-128,-2.1,-2.1,2.1,0.13,2.1,pt POR,"FW,MF",11.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.15,3.0,18.8,0.4,26-128,2.1,4.1,2.0,2.1,13.0,pt POR,0.4,0.4,0.4,0.0,0.0,0.28,0.55,0.26,0.28,0.55,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.4,,669.0,7,"FW,MF",21.0,22.0,52.0
48,Fabinho,21.6,29-170,29.0,19.0,10.0,46.0,29.0,17.0,37.0,25.0,0.0,28.0,br BRA,MF,4.0,15.0,27.0,46.0,26.0,74.0,21.6,29-170,4.0,0.19,0.0,0.0,0.0,4.0,0.0,0.0,br BRA,MF,41.0,1.9,2.0,1.0,0.0,37.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,18.0,20.0,52.6,29-170,br BRA,0.0,0.0,8.0,5.0,15.0,35.0,28.0,0.0,0.0,0.0,0.0,135.0,26.0,MF,76.0,21.6,-1.0,29-170,0.0,0.0,11.0,137.0,92.0,67.2,466.0,428.0,91.8,br BRA,10.0,MF,110.0,583.0,537.0,92.1,1256.0,1095.0,87.2,4217.0,17975.0,0.8,1.0,21.6,29-170,1256.0,0.0,0.0,0.0,br BRA,12.0,1095.0,4.0,0.0,5.0,36.0,30.0,1216.0,4.0,3.0,6.0,MF,29-170,27.0,br BRA,21.6,,1942.0,74.4,72.0,MF,15,83.0,22,23.0,5,0,-0.21,36.5,29.6,6.9,0.32,15.0,0.7,0.7,1.52,39.0,24.0,21.6,29-170,17.0,0.0,781.0,11.0,14.0,9.0,1289.0,3174.0,br BRA,MF,24.0,996.0,9.0,5.0,55.6,3.0,33.3,230.0,16.0,340.0,62.0,1444.0,877.0,1444.0,21.6,29-170,-0.5,-0.5,0.5,0.04,0.5,br BRA,MF,19.8,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,3.0,23.1,0.14,29-170,0.5,1.5,1.0,0.5,27.0,br BRA,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.04,0.02,0.07,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,21.6,,1942.0,22,MF,9.0,110.0,24.0
49,Fabio Carvalho,3.8,20-224,6.0,6.0,0.0,6.0,3.0,3.0,50.0,0.0,0.0,5.0,pt POR,"MF,FW",2.0,3.0,3.0,8.0,8.0,13.0,3.8,20-224,2.0,0.53,0.0,0.0,0.0,1.0,1.0,0.0,pt POR,"MF,FW",9.0,2.38,0.0,2.0,0.0,5.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,10.0,4.0,28.6,20-224,pt POR,0.0,0.0,0.0,2.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,18.0,8.0,"MF,FW",7.0,3.8,-0.1,20-224,0.0,0.0,1.0,6.0,5.0,83.3,37.0,30.0,81.1,pt POR,2.0,"MF,FW",11.0,81.0,70.0,86.4,139.0,114.0,82.0,270.0,1526.0,0.2,0.1,3.8,20-224,139.0,0.0,0.0,0.0,pt POR,3.0,114.0,1.0,0.0,2.0,2.0,0.0,136.0,0.0,0.0,1.0,"MF,FW",20-224,12.0,pt POR,3.8,,340.0,13.0,28.0,"MF,FW",0,52.0,4,17.0,8,12,0.3,7.2,4.8,2.4,0.63,7.0,1.85,1.54,1.58,10.0,3.0,3.8,20-224,8.0,2.0,118.0,15.0,10.0,7.0,212.0,520.0,pt POR,"MF,FW",26.0,140.0,5.0,2.0,40.0,2.0,40.0,89.0,26.0,31.0,2.0,187.0,70.0,187.0,3.8,20-224,0.9,0.9,1.1,0.1,1.1,pt POR,"MF,FW",11.5,0.0,0.18,0.5,2.0,0.0,0.0,11.0,2.91,4.0,36.4,1.06,20-224,1.1,1.2,0.1,1.1,12.0,pt POR,0.0,0.53,0.53,0.53,0.53,0.29,0.32,0.03,0.29,0.32,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.8,,340.0,4,"MF,FW",7.0,11.0,26.0
50,Harvey Davies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-220,0.0,eng ENG,0.0,,0.0,0.0,0.0,GK,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19-220,0.0,0.0,0.0,0.0,0.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,GK,0.0,0.0,0.0
51,Harvey Elliott,16.6,20-007,25.0,24.0,1.0,29.0,23.0,6.0,20.7,7.0,0.0,14.0,eng ENG,"MF,FW",6.0,6.0,10.0,22.0,14.0,36.0,16.6,20-007,8.0,0.48,0.0,0.0,0.0,8.0,0.0,0.0,eng ENG,"MF,FW",64.0,3.85,1.0,1.0,1.0,51.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,16.0,2.0,11.1,20-007,eng ENG,0.0,0.0,1.0,31.0,24.0,12.0,14.0,0.0,1.0,0.0,0.0,106.0,14.0,"MF,FW",61.0,16.6,-1.2,20-007,2.0,6.0,21.0,74.0,39.0,52.7,324.0,261.0,80.6,eng ENG,36.0,"MF,FW",116.0,458.0,409.0,89.3,918.0,733.0,79.8,2790.0,11045.0,4.0,3.2,16.6,20-007,918.0,0.0,0.0,0.0,eng ENG,22.0,733.0,7.0,1.0,31.0,34.0,0.0,877.0,3.0,5.0,8.0,"MF,FW",20-007,27.0,eng ENG,16.6,,1497.0,57.4,55.0,"MF,FW",4,73.0,17,26.0,10,1,-0.15,28.7,23.6,5.1,0.31,12.0,0.72,0.48,1.56,30.0,18.0,16.6,20-007,39.0,8.0,682.0,19.0,25.0,47.0,1761.0,3588.0,eng ENG,"MF,FW",122.0,794.0,40.0,19.0,47.5,14.0,35.0,437.0,45.0,139.0,13.0,1084.0,517.0,1084.0,16.6,20-007,-0.8,-0.8,1.8,0.06,1.8,eng ENG,"MF,FW",18.9,0.0,0.03,0.1,1.0,0.0,0.0,29.0,1.74,10.0,34.5,0.6,20-007,1.8,5.0,3.2,1.8,27.0,eng ENG,0.12,0.18,0.18,0.06,0.06,0.11,0.3,0.19,0.11,0.3,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,16.6,,1497.0,17,"MF,FW",47.0,116.0,122.0
52,Ibrahima Konaté,10.2,23-321,10.0,6.0,4.0,22.0,10.0,12.0,54.5,40.0,2.0,16.0,fr FRA,DF,0.0,15.0,7.0,22.0,12.0,38.0,10.2,23-321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,DF,10.0,0.98,1.0,1.0,0.0,7.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,9.0,21.0,70.0,23-321,fr FRA,0.0,0.0,1.0,0.0,8.0,13.0,16.0,1.0,1.0,0.0,0.0,80.0,12.0,DF,24.0,10.2,0.0,23-321,0.0,0.0,0.0,71.0,41.0,57.7,329.0,303.0,92.1,fr FRA,1.0,DF,33.0,246.0,224.0,91.1,662.0,578.0,87.3,4115.0,10451.0,0.3,0.0,10.2,23-321,662.0,0.0,0.0,0.0,fr FRA,4.0,578.0,0.0,0.0,0.0,14.0,12.0,648.0,2.0,0.0,2.0,DF,23-321,11.0,fr FRA,10.2,,922.0,35.3,84.0,DF,10,90.0,10,22.0,1,2,-0.43,17.2,16.3,1.0,0.09,0.0,0.0,-0.8,1.09,15.0,15.0,10.2,23-321,5.0,0.0,465.0,2.0,7.0,6.0,1082.0,2149.0,fr FRA,DF,3.0,529.0,9.0,6.0,66.7,2.0,22.2,26.0,14.0,405.0,79.0,781.0,355.0,781.0,10.2,23-321,-1.1,-1.1,1.1,0.15,1.1,fr FRA,DF,8.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.68,2.0,28.6,0.2,23-321,1.1,1.1,0.0,1.1,11.0,fr FRA,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.2,,922.0,10,DF,6.0,33.0,3.0
53,James Milner,8.2,37-097,13.0,11.0,2.0,29.0,17.0,12.0,41.4,14.0,0.0,12.0,eng ENG,"MF,DF",3.0,10.0,8.0,21.0,11.0,33.0,8.2,37-097,3.0,0.37,0.0,0.0,1.0,2.0,0.0,0.0,eng ENG,"MF,DF",32.0,3.9,0.0,0.0,4.0,23.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,12.0,10.0,45.5,37-097,eng ENG,0.0,0.0,1.0,46.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,49.0,11.0,"MF,DF",48.0,8.2,0.2,37-097,1.0,4.0,11.0,99.0,44.0,44.4,224.0,190.0,84.8,eng ENG,13.0,"MF,DF",55.0,224.0,201.0,89.7,582.0,444.0,76.3,2796.0,7951.0,1.6,0.8,8.2,37-097,582.0,2.0,9.0,0.0,eng ENG,17.0,444.0,3.0,11.0,46.0,86.0,16.0,493.0,3.0,1.0,59.0,"MF,DF",37-097,22.0,eng ENG,8.2,,740.0,28.4,34.0,"MF,DF",2,74.0,6,18.0,16,3,0.11,14.8,11.1,3.7,0.45,3.0,0.36,-0.21,1.55,10.0,7.0,8.2,37-097,12.0,5.0,345.0,12.0,15.0,17.0,708.0,1540.0,eng ENG,"MF,DF",64.0,439.0,20.0,11.0,55.0,7.0,35.0,215.0,22.0,161.0,21.0,683.0,309.0,683.0,8.2,37-097,-0.4,-0.4,0.4,0.06,0.4,eng ENG,"MF,DF",16.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.73,1.0,16.7,0.12,37-097,0.4,1.2,0.8,0.4,22.0,eng ENG,0.12,0.12,0.12,0.0,0.0,0.05,0.15,0.1,0.05,0.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.2,,740.0,6,"MF,DF",17.0,55.0,64.0
54,Joe Gomez,15.3,25-323,16.0,5.0,11.0,19.0,8.0,11.0,57.9,50.0,2.0,22.0,eng ENG,DF,2.0,15.0,11.0,28.0,21.0,50.0,15.3,25-323,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0,eng ENG,DF,17.0,1.11,1.0,0.0,1.0,14.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,35.0,43.0,55.1,25-323,eng ENG,0.0,0.0,3.0,4.0,4.0,13.0,22.0,0.0,1.0,1.0,0.0,121.0,21.0,DF,116.0,15.3,-0.2,25-323,0.0,0.0,1.0,187.0,118.0,63.1,697.0,640.0,91.8,eng ENG,4.0,DF,103.0,352.0,311.0,88.4,1275.0,1086.0,85.2,7062.0,21777.0,0.7,0.2,15.3,25-323,1275.0,0.0,0.0,0.0,eng ENG,5.0,1086.0,6.0,0.0,4.0,36.0,6.0,1233.0,10.0,2.0,30.0,DF,25-323,20.0,eng ENG,15.3,,1376.0,52.7,69.0,DF,14,90.0,14,19.0,6,5,-0.28,26.4,22.8,3.6,0.24,12.0,0.78,0.57,1.7,24.0,12.0,15.3,25-323,11.0,0.0,931.0,4.0,12.0,15.0,2482.0,4431.0,eng ENG,DF,4.0,968.0,5.0,4.0,80.0,1.0,20.0,70.0,4.0,570.0,105.0,1428.0,796.0,1428.0,15.3,25-323,-0.2,-0.2,0.2,0.03,0.2,eng ENG,DF,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.33,1.0,20.0,0.07,25-323,0.2,0.3,0.2,0.2,20.0,eng ENG,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.02,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,15.3,,1376.0,14,DF,15.0,103.0,4.0
